geoshape_city_id,名称,郡,出典
10D0090028,金井村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090029,権右衛門村/権右ェ門村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090030,高岡村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090031,高尾村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090032,高林村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090033,今井村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090034,細谷村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090035,三ッ木村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090036,山神村/山ノ神村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090037,四軒在家村,新田郡,天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090038,市村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090039,市野井村/市之井村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090040,志賀村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090041,寺井村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090042,鹿川村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090043,鹿村,新田郡,明治19年便覧 (1886)
10D0090044,鹿田村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090045,鹿皮新田村,新田郡,寛文郷帳 (1668)
10D0090046,出塚村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090047,女塚村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090048,小角田村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090049,小金井村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090050,小金村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090051,小舞木村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090052,上江田村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090053,上中村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090054,上田中村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090055,上田島村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090056,上浜田村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090057,上矢島村,新田郡,明治19年便覧 (1886)
10D0090058,新井村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090059,新島村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090060,新野村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090061,菅塩村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090062,成塚村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090063,西金井村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090064,西今井村,新田郡,明治19年便覧 (1886)
10D0090065,西鹿田村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090066,西村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090067,西長岡村,新田郡,明治19年便覧 (1886)
10D0090068,西野村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090069,西野谷村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090070,西矢島村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090071,赤堀村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090072,前小屋村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090073,前島村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090074,村田村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090075,多村新田,新田郡,明治19年便覧 (1886)
10D0090076,大館村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090077,大久保村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090078,大根村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090079,大村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090080,大島村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090081,大鷲村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090082,中江村,新田郡,元禄郷帳 (1696)
10D0090083,中江田村,新田郡,寛文郷帳 (1668) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090084,中根村,新田郡,天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090085,中根田島村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696)
10D0090086,長岡村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090087,長手村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090088,鳥山村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090089,鶴生田村/靏生田村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090090,天良村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090091,田村/多村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090092,田部村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090093,東今井村,新田郡,天保郷帳 (1834)
10D0090094,東別所村,新田郡,明治19年便覧 (1886)
10D0090095,東矢島村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090096,桃頭村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090097,藤阿久村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090098,徳川郷/徳川村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090099,内ヶ島村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090100,二ッ小屋村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090101,粕川村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090102,八木沼村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090103,反町村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090104,飯塚村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090105,飯田村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090106,備前島村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090107,尾島村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090108,富沢村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090109,武蔵島村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090110,福沢村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090111,平塚村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090112,米岡村,新田郡,明治19年便覧 (1886)
10D0090113,米沢村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090114,別所村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090115,北金井村,新田郡,明治19年便覧 (1886)
10D0090116,堀口村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090117,本町村/本町,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090118,木崎村/木崎宿,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090119,矢島村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090120,由良村/油良村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090121,溜池村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090122,六千石村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090123,脇屋村/脇谷村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0090124,藪村/屋婦村,新田郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0090125,藪塚村,新田郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100001,塩沢新田,勢多郡,天保郷帳 (1834)
10D0100002,沖之郷村,勢多郡,寛文郷帳 (1668)
10D0100003,下水良村,勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0100004,宮関村,勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0100005,後閑村,勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0100006,小泉村,勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0100007,上野村,勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0100008,新町村,勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0100009,神梅村,勢多郡,寛文郷帳 (1668)
10D0100010,西柏倉村,勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0100011,増田村,勢多郡,寛文郷帳 (1668)
10D0100012,太郎左衛門分村,勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0100013,大室村,勢多郡,寛文郷帳 (1668)
10D0100014,大島村,勢多郡,寛文郷帳 (1668)
10D0100015,中亀村,勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0100016,中島村,勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0100017,中箱田村,勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0100018,長磯村,勢多郡,寛文郷帳 (1668)
10D0100019,田面村,勢多郡,寛文郷帳 (1668)
10D0100020,東田面村,勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0100021,東柏倉村,勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0100022,内町村,勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0100023,南室村,勢多郡,寛文郷帳 (1668)
10D0100024,不動堂村,勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0100025,片貝村,勢多郡,寛文郷帳 (1668)
10D0100026,夜沢村,勢多郡,元禄郷帳 (1696)
10D0100027,輪組新田,勢多郡,元禄郷帳 (1696)
10D0100028,楡沢村,勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0100029,磯村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100030,一日市村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100031,一之木場村/一木場村/市ノ木場村,勢多郡/南勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100032,一毛村,勢多郡/南勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100033,引田村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100034,塩沢村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100035,奥沢村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100036,横室村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100037,横沢村,勢多郡/南勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100038,荻窪村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100039,荻原村/萩原村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100040,下沖之郷,勢多郡/南勢多郡,天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100041,下細井村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100042,下小出村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100043,下神梅村,勢多郡/南勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100044,下増田村,勢多郡/南勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100045,下大屋村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100046,下大島村,勢多郡/南勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100047,下長磯村,勢多郡/南勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100048,下田沢村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100049,下南室村,勢多郡/南勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100050,下箱田村,勢多郡/南勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100051,河原浜村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100052,花輪村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100053,皆沢新田,勢多郡/南勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100054,関根村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100055,関村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100056,岩神村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100057,宮田村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100058,駒形新田/駒方新田,勢多郡/南勢多郡,天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100059,月田村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100060,見立村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100061,五代村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100062,幸塚村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100063,江木村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100064,溝呂木村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100065,荒口村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100066,荒子村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100067,荒牧村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100068,高泉村,勢多郡/南勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100069,国領村,勢多郡/南勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100070,込皆戸村,勢多郡/南勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100071,今井村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100072,座間村/庄間村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100073,才川村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100074,三原田村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100075,三俣村/三保村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100076,三夜沢村,勢多郡/南勢多郡,天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100077,山口村,勢多郡/南勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100078,山上村,勢多郡/南勢多郡,寛文郷帳 (1668) / 明治19年便覧 (1886)
10D0100079,市之関村/市ノ関村/市関村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100080,持柏木村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100081,室沢村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100082,漆窪村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100083,宿廻村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100084,女屋村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100085,女淵村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100086,勝沢村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100087,勝保沢村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100088,小屋原村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100089,小坂子村,勢多郡/南勢多郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0100090,小室村,勢多郡/南勢多郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
